post_id,num_of_comment,num_words_s,avg_word_len_s
16690,-0.7293095340772214,-0.13214497950626586,-0.28110188769568745
18523,-0.3598785109963548,-0.37497950889372217,-0.4877465312024364
15390,-0.7293095340772214,-0.6062504892627283,-1.2943161826461835
2751,-0.26752075522613816,0.22863774986938357,0.5360972922414776
3696,-0.667737696897077,-0.22465337165386828,-0.13024466125258077
1462,-0.45223626676657147,-0.5599962931889271,-0.029973859338105507
13665,0.04033843067458402,-0.13908310891733602,-0.2811831532040481
8866,-0.42145034817649923,-0.29172195596088,0.49675665964465765
760,-0.20594891804599372,-0.5576835833852369,-0.046818844795884135
15216,-0.3598785109963548,-0.4790514500597749,-0.12657146027473282
4891,-0.3136996331112465,0.2887682047653251,-0.5906002218576037
3646,-0.12898412157081318,-0.33566344223099115,-0.3207147597455142
10667,-0.7293095340772214,-0.6062504892627283,1.0818683198328647
9127,-0.2213418773410298,-0.6016250696553481,0.06899398559234027
2189,0.27123282010012567,1.697208475212572,-0.11731125559717087
17344,-0.42145034817649923,-0.06738910500294416,0.7606758790180221
2299,-0.5445940225367881,0.360462208679717,-0.3188185645504595
19350,-0.5138081039467158,-0.8490850186501846,2.2105554844616147
184,-0.6369517783070048,-0.3032855049793303,-0.006205052568097943
9768,-0.7293095340772214,-0.07895265402139447,0.2192281764713596
4750,-0.40605738888146314,0.006617608715137768,-0.19414237605049714
5698,0.1634821050348729,-0.07895265402139447,0.01279617771148603
12111,-0.6215588190119686,-0.5345564853483363,0.39511788833946343
6185,0.6868427210661006,-0.17377375597268693,-0.5333757597211412
17536,0.14808914573983678,-0.34260157164206134,-0.7259953309101824
8660,0.3481976165753062,0.001992189107757647,0.7387477360123578
15600,0.02494547137954791,-0.34722699124944145,0.23535260775501787
4013,0.13269618644480066,-0.5137420971151259,-0.8922279915349038
10080,0.7330215989512089,-0.176086465776377,-0.39486276399783704
3401,-0.7139165747821853,-0.11133059127305531,0.2525429716233256
9603,-0.7293095340772214,1.1814741889896885,0.536420999849777
10223,-0.05201932509563263,-0.6201267480848686,-0.31053083712293256
7423,-0.11359116227577706,-0.2500931794944589,-0.41620850419359173
5319,-0.021233406505560413,-0.3402888618383713,0.9074793110191316
18734,-0.46762922606160756,-0.4906149990782252,0.006793365493999013
12146,-0.45223626676657147,-0.5738725520110673,0.5959290227711399
2546,0.3481976165753062,-0.23852963047600864,0.44745423014810376
16548,-0.11359116227577706,-0.02576032853652308,-0.19092019864404233
13213,-0.46762922606160756,-0.35647783046420173,0.16654916510247036
12255,-0.7293095340772214,-0.39579389712693275,0.2534341833650006
1652,0.178875064329909,-0.18533730499113724,-0.12206528783619931
12950,-0.7293095340772214,-0.6710063637660499,1.2842532962764361
3909,-0.4368433074715353,-0.2709075677276695,-0.14131437791628065
13772,-0.7293095340772214,-0.4512989324154942,-0.44562255494430336
2869,-0.14437708086584927,-0.1992135638132776,0.06841700048298796
14865,-0.7293095340772214,0.7143068086442963,-0.5195403069229407
7239,1.610420278768267,0.5061629263121908,-0.39463928384984853
12954,-0.34448555170131867,-0.27784569713873963,0.4983413370576663
149,-0.4984151446516798,-0.4975531284892954,-0.5366277344806593
13878,-0.11359116227577706,-0.34260157164206134,-0.33356689989256477
13372,-0.5907729004218965,-0.6062504892627283,1.9887439882447107
14925,0.31741169798523394,-0.4744260304523948,-0.6426616153629606
296,-0.3290925924062826,-0.11826872068412549,-0.28110188769568745
776,-0.26752075522613816,-0.6409411363180791,-0.2999189161563246
17973,-0.09819820298074096,-0.099767042254605,0.4332124498081051
1541,-0.4984151446516798,-0.30791092458671043,-0.12459399957131805
6213,-0.2213418773410298,0.3419605302501965,0.07398504223075117
12897,0.6252708838859561,1.5283806595431975,0.11124121453815163
16005,-0.28291371452117425,-0.3449142814457514,0.017254945270140157
17566,-0.08280524368570484,-0.6293775872996288,-0.7491140136133135
9721,-0.7293095340772214,0.09912600086274018,-0.4007667031801528
4248,-0.48302218535664365,-0.2408423402796987,0.11086468434941729
8980,0.8715582326065339,-0.5160548069188159,-0.6337373081199512
16583,-0.7293095340772214,-0.3518524108568216,0.017677525913611946
258,-0.5138081039467158,-0.20152627361696768,0.8672583020817491
3517,-0.3290925924062826,-0.3217871834088508,-0.32399111415753995
2399,-0.29830667381621034,-0.0072586501070025945,0.2056906972038107
17833,-0.3598785109963548,-0.35416512066051165,0.662786156498479
9646,-0.4984151446516798,-0.0003205206959324131,0.10207175634492387
3182,-0.6369517783070048,-0.3102236343904005,0.26238422468565725
14735,-0.26752075522613816,0.705055969429536,-0.6678485052538401
7474,0.178875064329909,-0.38654305791217247,-0.5005295956673813
15896,-0.20594891804599372,0.1731327145808221,1.230672237764757
16178,-0.34448555170131867,-0.27784569713873963,-0.2564960461895794
14802,-0.7293095340772214,-0.4397353833970439,-0.7583836992668509
5420,-0.46762922606160756,-0.33103802262361104,-0.3667774043088027
1818,-0.4984151446516798,-0.4721133206487047,0.28514804800228505
8756,-0.11359116227577706,-0.33103802262361104,0.0006537563374415453
18886,0.07112434926465623,-0.40041931673431286,0.39801635813761893
15293,-0.7293095340772214,0.08293703223690976,-0.35222952388731776
1822,-0.5445940225367881,-0.17377375597268693,1.2786256598225427
17046,-0.1751629994559215,0.43909434200517905,0.07516745537738198
16921,-0.1597700401608854,-0.7542639166988921,0.3913769661046494
4707,-0.5907729004218965,-0.5091166775077457,0.7521727979933426
8315,-0.7139165747821853,0.3188334322132959,0.13350390055322908
8175,-0.5753799411268603,-0.33103802262361104,0.5495616325515036
3198,-0.42145034817649923,-0.09282891284353482,0.5618652305171273
7215,-0.1905559587509576,-0.0072586501070025945,-0.16523894357730945
5983,-0.09819820298074096,-0.3981066069306228,-0.29978211921725295
2819,-0.021233406505560413,0.06906077341476939,-0.11757265964905975
5776,0.48673425023063116,0.6194857066930037,-0.4757205903903733
16280,-0.7293095340772214,-0.37497950889372217,0.1344059476960202
10825,-0.1751629994559215,-0.1529593677394764,-0.5100214070437676
9931,-0.3598785109963548,-0.5368691951520265,0.6852154368056939
4256,0.009552512084511803,1.2369792242782498,-0.04382962851339565
18953,0.88695119190157,0.25870297731735437,-0.23676884403531703
19430,-0.5445940225367881,0.6703653223741851,0.08331974029097797
16443,-0.4984151446516798,-0.5276183559372661,0.2421247334516405
10062,-0.23673483663606593,0.6819288713926354,-0.3194009673603692
9302,-0.4368433074715353,-0.23159150106493845,0.10789984771943766
17003,-0.390664429586427,-0.6016250696553481,0.2878948221848354
8915,-0.7293095340772214,-0.34260157164206134,0.9171404255379332
19122,0.04033843067458402,-0.09745433245091495,-0.14942738450083434
18055,-0.40605738888146314,0.3280842714280562,0.18768496940162746
12422,-0.005840447210524306,-0.21308982263541798,0.4070490193917738
810,0.31741169798523394,0.12225309889964078,-0.34655177370326895
16186,-0.05201932509563263,-0.4952404186856053,1.7216892746738095
16440,-0.14437708086584927,-0.22696608145755834,-0.6735059390607986
12778,-0.23673483663606593,-0.41198286575276316,0.4599379666572588
11479,-0.48302218535664365,0.6333619655151441,0.40150535729651826
14946,-0.7293095340772214,2.192128373202245,-0.6794965614520301
1144,-0.4984151446516798,0.02049386753727813,-0.19434824867167197
19161,-0.6061658597169325,-0.5507454539741667,-0.011346450396974433
151,-0.6215588190119686,-0.23159150106493845,1.1352692398010136
10473,0.07112434926465623,-0.13214497950626586,0.3226994849900586
13287,0.6252708838859561,0.08293703223690976,-0.5121600443387612
13417,0.4097694537554506,-0.13214497950626586,-0.07110775081939405
6612,-0.5445940225367881,-0.014196779518072775,-0.45690897963029475
14992,-0.5138081039467158,-0.254718599101839,0.4708492155796572
769,-0.667737696897077,-0.3171617638014707,0.5746794467602769
718,0.3943764944604145,0.3558367890723369,-0.1126059826631589
6157,-0.3136996331112465,0.6611144831594249,0.13294723182096707
9939,-0.5138081039467158,0.21707420085093326,0.1156728935940215
15160,1.16402445921222,-0.028073038340213137,-0.608301204003436
5789,0.11730322714976456,0.20782336163617302,-0.2395223903435638
1648,0.8715582326065339,0.39746556553875795,-0.3843903488205792
15065,-0.7293095340772214,-0.3333507324273011,-0.30162142855645596
6829,-0.26752075522613816,-0.6802572029808102,0.38772543592903
6080,-0.46762922606160756,-0.22696608145755834,0.3169594312495988
2333,-0.4984151446516798,-0.30791092458671043,0.4018453180064893
15975,-0.7293095340772214,-0.634003006907009,0.30972002887991124
6305,0.04033843067458402,-0.42585912457490355,-0.08623397077536776
14372,-0.6215588190119686,-0.7542639166988921,-0.0919672523901288
15122,-0.48302218535664365,-0.44898622261180415,-0.2345110173280638
17998,-0.3598785109963548,-0.30097279517564024,0.30321066166031946
6110,1.9644583425540976,-0.36110325007158184,0.11172203546261168
14391,-0.7293095340772214,1.0218972125350743,0.005907571452880845
17027,-0.42145034817649923,-0.5368691951520265,-0.7992778574984767
2158,-0.6061658597169325,-0.34260157164206134,0.0129045317226315
592,-0.3598785109963548,-0.444360803004424,-0.4371831319011719
11438,-0.7293095340772214,-0.1067051716656752,0.11382816655426224
16731,-0.7293095340772214,-0.28940924615718994,0.8409621380017611
11200,-0.34448555170131867,-0.18996272459851737,-0.15699184890396192
17,-0.5753799411268603,-0.3333507324273011,0.007874196755180713
19097,-0.26752075522613816,-0.014196779518072775,-0.7398511000854725
10944,0.4559483316405589,-0.15758478734685652,0.17144405755598902
9637,-0.6215588190119686,-0.38654305791217247,0.008796560275060943
7668,-0.3290925924062826,0.02511928714465825,0.06516096244805374
15597,-0.46762922606160756,-0.23159150106493845,0.5578940560086285
7020,-0.45223626676657147,0.3419605302501965,-0.061984343080903746
5289,-0.252127795931102,0.01586844792989801,0.11238570378088086
15153,-0.20594891804599372,-0.1067051716656752,-0.7417107258017652
5128,-0.252127795931102,0.513101055723261,-0.2656817574844789
14268,-0.7293095340772214,-0.0003205206959324131,-0.3016065298799231
18565,-0.26752075522613816,-0.07201452461032429,-0.23712099457154134
8227,-0.12898412157081318,-0.2709075677276695,-0.3198045860518866
7269,2.3646752842250365,0.5639806714044423,0.5541707413006245
6519,0.14808914573983678,-0.2292787912612484,0.026213113141632622
14701,0.42516241305048674,0.9016363027431912,-0.4797039547251272
7839,0.5175201688207034,-0.42354641477121346,-0.18085140215830248
3237,-0.021233406505560413,0.2748919459431848,-0.6083878872123529
18680,-0.5753799411268603,-0.6409411363180791,-0.31239317168950426
16432,-0.40605738888146314,-0.32409989321254085,0.8350879961725135
1354,-0.45223626676657147,0.02280657734096819,0.7777416357735115
7159,-0.3290925924062826,-0.39116847751955264,-0.2396822125100048
4270,0.28662577939516176,0.975643016461273,-0.46383009209224285
2626,-0.34448555170131867,0.02280657734096819,-0.054441549480003584
10727,-0.7293095340772214,0.02049386753727813,-0.510113507953242
15316,-0.7293095340772214,-0.4929277088819153,-0.6560392724640691
17997,1.4103118079327976,1.7897168673601742,-0.1588988795001304
8880,-0.3290925924062826,-0.5831233912258277,0.1940941091609133
10972,-0.7293095340772214,-0.2454677598870788,0.36392141410540113
2792,0.6406638431809922,0.7004305498221559,-1.11557676028494
12841,-0.11359116227577706,-0.40273202653800294,0.9343565234838881
11876,-0.3290925924062826,0.7975643615771384,1.1290280487590083
10923,-0.3598785109963548,0.8391931380435595,-0.22679892058474965
4019,0.9947019069668227,-0.34953970105313154,0.3833980476088883
16395,-0.7293095340772214,-0.596999650047968,-0.4192857581101372
11550,0.2096609829199812,-0.0951416226472249,0.3724068876032694
16361,-0.6369517783070048,-0.37729221869741225,-0.13331649746856877
17834,-0.5907729004218965,-0.16221020695423663,-0.03275720299941676
15089,-0.14437708086584927,-0.2639694383165993,0.47237700713681474
6533,-0.08280524368570484,0.1569437459549917,-0.41234839254651673
4533,-0.48302218535664365,0.1615691655623718,-0.42031241236574496
4167,-0.2213418773410298,-0.12289414029150561,-0.47086768511617355
8135,-0.48302218535664365,-0.018822199125452896,0.3084400971232499
5690,-0.6369517783070048,0.11068954988119048,-0.2628130850393891
13659,-0.5599869818318242,-0.252405889298149,0.18410793260867295
10986,-0.4984151446516798,-0.42585912457490355,-0.13073225430273722
7113,0.9947019069668227,0.048246385181558854,-0.10325367707612082
8312,-0.08280524368570484,-0.004945940303312534,0.3500412652776034
7266,-0.14437708086584927,-0.12751955989888572,-0.3797108099642132
14856,-0.7293095340772214,-0.43510996378966377,0.40465575017058725
19423,-0.5907729004218965,0.168507294973442,-0.07732456220889178
7375,0.2096609829199812,-0.31947447360516074,-0.22001460506187262
16179,-0.1905559587509576,-0.47673874025608487,-0.26449528106243075
15031,-0.7293095340772214,0.22169962045831337,-0.19254821766150945
1766,-0.5599869818318242,0.00893031851882783,0.7477533087637271
4136,-0.7293095340772214,0.3396478204465065,0.6978549322058701
19418,-0.3290925924062826,0.07368619302214952,-0.5994866051967116
16484,-0.3290925924062826,-0.35647783046420173,-0.8143268752215119
1014,0.3789835351653784,-0.5114293873114357,-0.4864137768653406
13260,-0.7139165747821853,1.0334607615535245,-0.24943271908800219
11197,-0.03662636580059652,-0.2292787912612484,0.7432620350017259
5992,1.7797428310136643,1.2300410948671796,-0.8688628034564154
12523,-0.4984151446516798,-0.29172195596088,0.6659419670731049
5925,-0.06741228439066874,-0.18996272459851737,-0.53694737881354
11031,-0.5445940225367881,-0.8352087598280442,0.3525618504618862
2818,0.13269618644480066,2.881315894701883,-0.12291586682369493
17452,-0.45223626676657147,-0.38191763830479236,-0.24663447675015748
15303,-0.7293095340772214,-0.6016250696553481,0.7967266129514237
1753,-0.3136996331112465,-0.011884069714382715,-0.3388058163314724
11863,0.6252708838859561,-0.36341595987527187,-0.06846526737256939
3257,-0.4984151446516798,-0.16221020695423663,-0.022234674092004705
9900,-0.1597700401608854,-0.5114293873114357,0.21116663804209898
14737,-0.7293095340772214,0.7674991341291676,-0.10253718617741783
2677,-0.34448555170131867,0.11068954988119048,-0.2307335256144877
19431,-0.5907729004218965,-0.24315505008338875,0.29640196648493233
11549,-0.05201932509563263,-0.4698006108450147,-0.2253090529314925
12438,-0.7293095340772214,0.6356746753188341,-0.5740058050505991
15982,0.31741169798523394,0.006617608715137768,-0.43190087385780584
14269,-0.529201063241752,0.5015375067048107,-0.053356654943404545
16774,-0.390664429586427,-0.6131886186737984,-0.09276636322233132
7278,0.24044690151005343,1.6347653105129403,0.19235773613229712
14879,-0.7293095340772214,-0.2500931794944589,-0.005699851991130243
18730,0.60987792459092,-0.5322437755446463,-0.2542531181588584
2180,-0.5138081039467158,-0.2801584069424297,0.5617690663322363
15389,0.6406638431809922,-0.5091166775077457,0.5365808220162167
386,0.13269618644480066,0.034370126359418496,-0.32532657734491416
8221,1.1024526220320754,0.12687851850702092,0.026676326539283812
19002,0.1634821050348729,-0.11364330107674538,-0.53014681018899
13585,-0.7293095340772214,-0.5877488108332077,1.0704870853871211
4192,-0.42145034817649923,0.11068954988119048,0.007336489974868289
12283,-0.23673483663606593,0.02743199694834831,0.19763186762482912
10743,-0.4368433074715353,-0.3333507324273011,-0.17200971484879257
3861,-0.12898412157081318,-0.21540253243910804,-0.25767304163565213
11825,-0.08280524368570484,-0.3981066069306228,-0.5518203212684631
7894,-0.3290925924062826,0.2725792361394947,-0.22575736765260906
1192,-0.6369517783070048,-0.3402888618383713,0.5472266036113077
4636,-0.3752714702913909,0.46222144004207966,0.13494907217688829
12344,-0.48302218535664365,0.2957063341763953,0.08429763524156865
7782,-0.42145034817649923,0.05980993420000916,0.015472521786791319
1475,-0.48302218535664365,-0.36572866967896195,0.5475543744950243
11025,0.5483060874107756,-0.2061516932243478,0.5400982641030422
15111,-0.7293095340772214,-0.5091166775077457,0.3226994849900586
16007,-0.7293095340772214,0.28183007535425497,-0.24535996269405297
10573,-0.7293095340772214,-0.11826872068412549,0.45379158537500375
14111,-0.7293095340772214,-0.4281718343785936,1.0465963803545753
18941,0.08651730855969235,-0.6918207519992605,-0.47321219503234424
9602,-0.7293095340772214,-0.5831233912258277,-0.5390006873247561
3488,-0.6061658597169325,0.07831161262952964,0.24501507669895892
4391,0.055731389969620126,0.6611144831594249,-0.2083557134625672
14817,-0.7293095340772214,-0.3981066069306228,-0.3463120404536087
14606,-0.7293095340772214,-0.4698006108450147,-0.6032884765627959
3720,-0.26752075522613816,-0.7450130774841318,-1.2083413380772783
4405,-0.6061658597169325,-0.42354641477121346,0.3761410377123871
8116,2.149173854094531,-0.14370852852471616,-0.012090029798461688
18812,-0.3136996331112465,-0.42354641477121346,-0.2935016498462053
18005,-0.20594891804599372,0.11762767929226067,-0.0722549489123999
620,0.13269618644480066,1.2994223889778815,-0.164144568064735
4673,-0.390664429586427,-0.3518524108568216,1.0153565645160534
19360,-0.6215588190119686,-0.8606485676686348,1.0818683198328647
14784,0.7022356803611367,-0.444360803004424,-0.7637214887409286
8331,-0.06741228439066874,-0.3055982147830204,0.18828497973835032
3440,0.28662577939516176,1.2369792242782498,-0.34888409379318586
16561,-0.7293095340772214,-0.44667351280811407,0.03089400642314056
2608,-0.5599869818318242,-0.1529593677394764,-0.07780267428307282
18500,-0.11359116227577706,-0.483676869667155,0.32306382535253614
15949,-0.45223626676657147,-0.4975531284892954,-0.20309918949684888
8832,0.748414558246245,0.20088523222510285,0.4265960830025037
221,-0.34448555170131867,-0.18302459518744718,0.14954164862797173
14458,-0.7293095340772214,-0.176086465776377,0.5273720854939491
18564,0.28662577939516176,-0.5368691951520265,0.3092730685839342
9889,-0.5138081039467158,-0.5206802265261959,-0.7088821692748167
13933,-0.29830667381621034,-0.3449142814457514,0.5909637002103761
13844,-0.2213418773410298,-0.18996272459851737,-0.2959084633187846
17406,1.3795258893427254,0.2610156871210444,-0.38794436038616675
19346,-0.6985236154871491,-0.7588893363062722,2.5925738038583828
1695,-0.6831306561921131,1.0635259890014954,0.48423229038132315
889,0.07112434926465623,0.9663921772465128,-0.322338715487564
2784,-0.5907729004218965,0.7513101655033372,-0.3581808679495099
8778,-0.005840447210524306,0.24713942829890403,0.23962040136902943
11633,-0.03662636580059652,-0.41892099516383335,0.03397126033968782
14194,-0.667737696897077,-0.5623090029926171,0.43977057633271577
12782,-0.7293095340772214,-0.5507454539741667,1.2638055399480534
15421,-0.7293095340772214,0.2887682047653251,-0.299536968267034
10599,-0.390664429586427,-0.34722699124944145,-0.4403619677031665
3240,-0.5138081039467158,0.1384420675254712,-0.24735773977455686
449,-0.6831306561921131,-0.10207975205829507,0.5126779271574177
17923,-0.3752714702913909,-0.2986600853719502,-0.3548097037777308
2475,0.055731389969620126,1.1352199929158873,-0.328857563683133
16529,-0.4368433074715353,-0.6825699127845002,-1.3296693876328334
1003,-0.48302218535664365,-0.328725312819921,0.4165367674927416
11534,0.28662577939516176,-0.11595601088043543,-0.19684309977830766
8017,-0.3136996331112465,-0.41429557555645324,-0.10585823661904391
13845,-0.7293095340772214,0.2656411067284245,0.06466795169733805
4310,0.30201873869019785,0.11994038909595073,-0.3267338250646724
4049,-0.7293095340772214,-0.5761852618147575,0.5845396617745605
17708,0.22505394221501732,-0.6085631990664183,-0.30851545251561796
10942,0.04033843067458402,-0.747325787287822,0.17113389419908365
14447,0.08651730855969235,-0.17377375597268693,-0.43658718483986886
9159,-0.45223626676657147,-0.4605497716302544,-0.00011555714169527043
16062,-0.021233406505560413,0.25870297731735437,0.16408546577403868
46,-0.5599869818318242,-0.35879054026789176,0.4745034546055544
12338,-0.5445940225367881,-0.4559243520228743,-0.2417747993502614
19042,-0.6369517783070048,-0.7218859794472312,-0.3721463455610856
1196,-0.29830667381621034,-0.6016250696553481,1.355129009392151
4389,-0.5599869818318242,-0.5414946147594065,0.5343351851352167
4616,-0.08280524368570484,0.14769290674023144,0.24981922266814335
14417,-0.7293095340772214,0.23788858908414381,-0.06199517848201625
2157,-0.1597700401608854,0.2748919459431848,-0.5395478750810433
16732,-0.7293095340772214,-0.5322437755446463,0.3768250224077441
6663,0.5790920060008478,-0.34260157164206134,-0.4952839071027773
14486,-0.7293095340772214,-0.5854361010295177,0.4558733368141455
13806,-0.1905559587509576,1.2554809027077705,-0.284412102736198
1290,-0.3136996331112465,-0.060450975591873984,0.3012196567055083
4294,1.2563822149824366,1.1097801850752966,-0.6051670642310388
13130,-0.05201932509563263,-0.34260157164206134,-0.3579709320529147
75,0.5021272095256673,-0.35416512066051165,-0.0335400607299463
16971,-0.29830667381621034,-0.29172195596088,0.12547893160273174
17618,-0.11359116227577706,-0.12289414029150561,-0.3903335663319354
17203,1.1794174185072561,-0.5923742304405879,-0.8409318482332646
